Date,Open,High,Low,Close,Adj Close,Volume
2003-01-02,10.300000,10.300000,10.300000,10.300000,5.386775,0
2003-01-03,10.300000,10.300000,10.300000,10.300000,5.386775,0
2003-01-06,10.300000,10.300000,10.300000,10.300000,5.386775,0
2003-01-07,10.320000,10.320000,10.320000,10.320000,5.397235,0
2003-01-08,10.340000,10.340000,10.340000,10.340000,5.407700,0
2003-01-09,10.280000,10.280000,10.280000,10.280000,5.376318,0
2003-01-10,10.290000,10.290000,10.290000,10.290000,5.381551,0
2003-01-13,10.300000,10.300000,10.300000,10.300000,5.386775,0
2003-01-14,10.310000,10.310000,10.310000,10.310000,5.392010,0
2003-01-15,10.310000,10.310000,10.310000,10.310000,5.392010,0
2003-01-16,10.310000,10.310000,10.310000,10.310000,5.392010,0
2003-01-17,10.330000,10.330000,10.330000,10.330000,5.402468,0
2003-01-21,10.340000,10.340000,10.340000,10.340000,5.407700,0
2003-01-22,10.360000,10.360000,10.360000,10.360000,5.418157,0
2003-01-23,10.350000,10.350000,10.350000,10.350000,5.412928,0
2003-01-24,10.360000,10.360000,10.360000,10.360000,5.418157,0
2003-01-27,10.340000,10.340000,10.340000,10.340000,5.407700,0
2003-01-28,10.330000,10.330000,10.330000,10.330000,5.402468,0
2003-01-29,10.310000,10.310000,10.310000,10.310000,5.392010,0
2003-01-30,10.330000,10.330000,10.330000,10.330000,5.402468,0
2003-01-31,10.340000,10.340000,10.340000,10.340000,5.431889,0
2003-02-03,10.340000,10.340000,10.340000,10.340000,5.431889,0
2003-02-04,10.360000,10.360000,10.360000,10.360000,5.442391,0
2003-02-05,10.340000,10.340000,10.340000,10.340000,5.431889,0
2003-02-06,10.360000,10.360000,10.360000,10.360000,5.442391,0
2003-02-07,10.370000,10.370000,10.370000,10.370000,5.447647,0
2003-02-10,10.350000,10.350000,10.350000,10.350000,5.437141,0
2003-02-11,10.350000,10.350000,10.350000,10.350000,5.437141,0
2003-02-12,10.370000,10.370000,10.370000,10.370000,5.447647,0
2003-02-13,10.380000,10.380000,10.380000,10.380000,5.452895,0
2003-02-14,10.350000,10.350000,10.350000,10.350000,5.437141,0
2003-02-18,10.350000,10.350000,10.350000,10.350000,5.437141,0
2003-02-19,10.380000,10.380000,10.380000,10.380000,5.452895,0
2003-02-20,10.390000,10.390000,10.390000,10.390000,5.458158,0
2003-02-21,10.370000,10.370000,10.370000,10.370000,5.447647,0
2003-02-24,10.390000,10.390000,10.390000,10.390000,5.458158,0
2003-02-25,10.400000,10.400000,10.400000,10.400000,5.463407,0
2003-02-26,10.410000,10.410000,10.410000,10.410000,5.468658,0
2003-02-27,10.420000,10.420000,10.420000,10.420000,5.473916,0
2003-02-28,10.440000,10.440000,10.440000,10.440000,5.507143,0
2003-03-03,10.450000,10.450000,10.450000,10.450000,5.512420,0
2003-03-04,10.460000,10.460000,10.460000,10.460000,5.517693,0
2003-03-05,10.470000,10.470000,10.470000,10.470000,5.522974,0
2003-03-06,10.460000,10.460000,10.460000,10.460000,5.517693,0
2003-03-07,10.460000,10.460000,10.460000,10.460000,5.517693,0
2003-03-10,10.480000,10.480000,10.480000,10.480000,5.528246,0
2003-03-11,10.470000,10.470000,10.470000,10.470000,5.522974,0
2003-03-12,10.460000,10.460000,10.460000,10.460000,5.517693,0
2003-03-13,10.400000,10.400000,10.400000,10.400000,5.486047,0
2003-03-14,10.410000,10.410000,10.410000,10.410000,5.491318,0
2003-03-17,10.370000,10.370000,10.370000,10.370000,5.470220,0
2003-03-18,10.340000,10.340000,10.340000,10.340000,5.454397,0
2003-03-19,10.320000,10.320000,10.320000,10.320000,5.443844,0
2003-03-20,10.300000,10.300000,10.300000,10.300000,5.433293,0
2003-03-21,10.270000,10.270000,10.270000,10.270000,5.417471,0
2003-03-24,10.320000,10.320000,10.320000,10.320000,5.443844,0
2003-03-25,10.320000,10.320000,10.320000,10.320000,5.443844,0
2003-03-26,10.330000,10.330000,10.330000,10.330000,5.449122,0
2003-03-27,10.340000,10.340000,10.340000,10.340000,5.454397,0
2003-03-28,10.350000,10.350000,10.350000,10.350000,5.459671,0
2003-03-31,10.380000,10.380000,10.380000,10.380000,5.500469,0
2003-04-01,10.380000,10.380000,10.380000,10.380000,5.500469,0
2003-04-02,10.350000,10.350000,10.350000,10.350000,5.484578,0
2003-04-03,10.360000,10.360000,10.360000,10.360000,5.489876,0
2003-04-04,10.350000,10.350000,10.350000,10.350000,5.484578,0
2003-04-07,10.330000,10.330000,10.330000,10.330000,5.473981,0
2003-04-08,10.360000,10.360000,10.360000,10.360000,5.489876,0
2003-04-09,10.370000,10.370000,10.370000,10.370000,5.495173,0
2003-04-10,10.360000,10.360000,10.360000,10.360000,5.489876,0
2003-04-11,10.340000,10.340000,10.340000,10.340000,5.479279,0
2003-04-14,10.320000,10.320000,10.320000,10.320000,5.468678,0
2003-04-15,10.340000,10.340000,10.340000,10.340000,5.479279,0
2003-04-16,10.360000,10.360000,10.360000,10.360000,5.489876,0
2003-04-17,10.360000,10.360000,10.360000,10.360000,5.489876,0
2003-04-21,10.350000,10.350000,10.350000,10.350000,5.484578,0
2003-04-22,10.360000,10.360000,10.360000,10.360000,5.489876,0
2003-04-23,10.360000,10.360000,10.360000,10.360000,5.489876,0
2003-04-24,10.400000,10.400000,10.400000,10.400000,5.511072,0
2003-04-25,10.410000,10.410000,10.410000,10.410000,5.516368,0
2003-04-28,10.410000,10.410000,10.410000,10.410000,5.516368,0
2003-04-29,10.400000,10.400000,10.400000,10.400000,5.511072,0
2003-04-30,10.430000,10.430000,10.430000,10.430000,5.548308,0
2003-05-01,10.440000,10.440000,10.440000,10.440000,5.553626,0
2003-05-02,10.420000,10.420000,10.420000,10.420000,5.542992,0
2003-05-05,10.430000,10.430000,10.430000,10.430000,5.548308,0
2003-05-06,10.470000,10.470000,10.470000,10.470000,5.569589,0
2003-05-07,10.500000,10.500000,10.500000,10.500000,5.585543,0
2003-05-08,10.510000,10.510000,10.510000,10.510000,5.590862,0
2003-05-09,10.510000,10.510000,10.510000,10.510000,5.590862,0
2003-05-12,10.520000,10.520000,10.520000,10.520000,5.596191,0
2003-05-13,10.510000,10.510000,10.510000,10.510000,5.590862,0
2003-05-14,10.550000,10.550000,10.550000,10.550000,5.612143,0
